F:\Simulator_Data\IMG\center_2020_04_16_10_07_02_782.jpg,F:\Simulator_Data\IMG\left_2020_04_16_10_07_02_782.jpg,F:\Simulator_Data\IMG\right_2020_04_16_10_07_02_782.jpg,0,1,0,14.6718
F:\Simulator_Data\IMG\center_2020_04_16_10_07_02_854.jpg,F:\Simulator_Data\IMG\left_2020_04_16_10_07_02_854.jpg,F:\Simulator_Data\IMG\right_2020_04_16_10_07_02_854.jpg,0,1,0,15.51499
F:\Simulator_Data\IMG\center_2020_04_16_10_07_02_925.jpg,F:\Simulator_Data\IMG\left_2020_04_16_10_07_02_925.jpg,F:\Simulator_Data\IMG\right_2020_04_16_10_07_02_925.jpg,-0.15,1,0,16.34627
F:\Simulator_Data\IMG\center_2020_04_16_10_07_02_996.jpg,F:\Simulator_Data\IMG\left_2020_04_16_10_07_02_996.jpg,F:\Simulator_Data\IMG\right_2020_04_16_10_07_02_996.jpg,-0.3,1,0,16.71614
F:\Simulator_Data\IMG\center_2020_04_16_10_07_03_068.jpg,F:\Simulator_Data\IMG\left_2020_04_16_10_07_03_068.jpg,F:\Simulator_Data\IMG\right_2020_04_16_10_07_03_068.jpg,0,1,0,17.55309
F:\Simulator_Data\IMG\center_2020_04_16_10_07_03_139.jpg,F:\Simulator_Data\IMG\left_2020_04_16_10_07_03_139.jpg,F:\Simulator_Data\IMG\right_2020_04_16_10_07_03_139.jpg,-0.15,1,0,18.36483
F:\Simulator_Data\IMG\center_2020_04_16_10_07_03_210.jpg,F:\Simulator_Data\IMG\left_2020_04_16_10_07_03_210.jpg,F:\Simulator_Data\IMG\right_2020_04_16_10_07_03_210.jpg,-0.35,1,0,19.12674
F:\Simulator_Data\IMG\center_2020_04_16_10_07_03_282.jpg,F:\Simulator_Data\IMG\left_2020_04_16_10_07_03_282.jpg,F:\Simulator_Data\IMG\right_2020_04_16_10_07_03_282.jpg,0,1,0,19.91423
F:\Simulator_Data\IMG\center_2020_04_16_10_07_03_350.jpg,F:\Simulator_Data\IMG\left_2020_04_16_10_07_03_350.jpg,F:\Simulator_Data\IMG\right_2020_04_16_10_07_03_350.jpg,-0.05,1,0,20.41207
F:\Simulator_Data\IMG\center_2020_04_16_10_07_03_419.jpg,F:\Simulator_Data\IMG\left_2020_04_16_10_07_03_419.jpg,F:\Simulator_Data\IMG\right_2020_04_16_10_07_03_419.jpg,-0.25,1,0,21.21048
F:\Simulator_Data\IMG\center_2020_04_16_10_07_03_489.jpg,F:\Simulator_Data\IMG\left_2020_04_16_10_07_03_489.jpg,F:\Simulator_Data\IMG\right_2020_04_16_10_07_03_489.jpg,-0.4,1,0,21.8122
F:\Simulator_Data\IMG\center_2020_04_16_10_07_03_560.jpg,F:\Simulator_Data\IMG\left_2020_04_16_10_07_03_560.jpg,F:\Simulator_Data\IMG\right_2020_04_16_10_07_03_560.jpg,-0.6000001,1,0,22.45626
F:\Simulator_Data\IMG\center_2020_04_16_10_07_03_626.jpg,F:\Simulator_Data\IMG\left_2020_04_16_10_07_03_626.jpg,F:\Simulator_Data\IMG\right_2020_04_16_10_07_03_626.jpg,-0.7500002,1,0,22.87461
F:\Simulator_Data\IMG\center_2020_04_16_10_07_03_694.jpg,F:\Simulator_Data\IMG\left_2020_04_16_10_07_03_694.jpg,F:\Simulator_Data\IMG\right_2020_04_16_10_07_03_694.jpg,-0.9000002,1,0,23.28349
F:\Simulator_Data\IMG\center_2020_04_16_10_07_03_766.jpg,F:\Simulator_Data\IMG\left_2020_04_16_10_07_03_766.jpg,F:\Simulator_Data\IMG\right_2020_04_16_10_07_03_766.jpg,0,1,0,23.81981
F:\Simulator_Data\IMG\center_2020_04_16_10_07_03_836.jpg,F:\Simulator_Data\IMG\left_2020_04_16_10_07_03_836.jpg,F:\Simulator_Data\IMG\right_2020_04_16_10_07_03_836.jpg,0,1,0,24.28869
F:\Simulator_Data\IMG\center_2020_04_16_10_07_03_902.jpg,F:\Simulator_Data\IMG\left_2020_04_16_10_07_03_902.jpg,F:\Simulator_Data\IMG\right_2020_04_16_10_07_03_902.jpg,0,1,0,25.0037
F:\Simulator_Data\IMG\center_2020_04_16_10_07_03_971.jpg,F:\Simulator_Data\IMG\left_2020_04_16_10_07_03_971.jpg,F:\Simulator_Data\IMG\right_2020_04_16_10_07_03_971.jpg,0,1,0,25.56587
F:\Simulator_Data\IMG\center_2020_04_16_10_07_04_043.jpg,F:\Simulator_Data\IMG\left_2020_04_16_10_07_04_043.jpg,F:\Simulator_Data\IMG\right_2020_04_16_10_07_04_043.jpg,0,1,0,26.32339
F:\Simulator_Data\IMG\center_2020_04_16_10_07_04_110.jpg,F:\Simulator_Data\IMG\left_2020_04_16_10_07_04_110.jpg,F:\Simulator_Data\IMG\right_2020_04_16_10_07_04_110.jpg,0,1,0,26.89009
F:\Simulator_Data\IMG\center_2020_04_16_10_07_04_179.jpg,F:\Simulator_Data\IMG\left_2020_04_16_10_07_04_179.jpg,F:\Simulator_Data\IMG\right_2020_04_16_10_07_04_179.jpg,-0.15,1,0,27.6351
F:\Simulator_Data\IMG\center_2020_04_16_10_07_04_247.jpg,F:\Simulator_Data\IMG\left_2020_04_16_10_07_04_247.jpg,F:\Simulator_Data\IMG\right_2020_04_16_10_07_04_247.jpg,-0.3,1,0,28.15545
F:\Simulator_Data\IMG\center_2020_04_16_10_07_04_314.jpg,F:\Simulator_Data\IMG\left_2020_04_16_10_07_04_314.jpg,F:\Simulator_Data\IMG\right_2020_04_16_10_07_04_314.jpg,-0.45,1,0,28.62467
F:\Simulator_Data\IMG\center_2020_04_16_10_07_04_384.jpg,F:\Simulator_Data\IMG\left_2020_04_16_10_07_04_384.jpg,F:\Simulator_Data\IMG\right_2020_04_16_10_07_04_384.jpg,0,1,0,29.30104
F:\Simulator_Data\IMG\center_2020_04_16_10_07_04_450.jpg,F:\Simulator_Data\IMG\left_2020_04_16_10_07_04_450.jpg,F:\Simulator_Data\IMG\right_2020_04_16_10_07_04_450.jpg,0,1,0,29.84376
F:\Simulator_Data\IMG\center_2020_04_16_10_07_04_518.jpg,F:\Simulator_Data\IMG\left_2020_04_16_10_07_04_518.jpg,F:\Simulator_Data\IMG\right_2020_04_16_10_07_04_518.jpg,0,1,0,30.19177
F:\Simulator_Data\IMG\center_2020_04_16_10_07_04_588.jpg,F:\Simulator_Data\IMG\left_2020_04_16_10_07_04_588.jpg,F:\Simulator_Data\IMG\right_2020_04_16_10_07_04_588.jpg,0,1,0,30.19025
F:\Simulator_Data\IMG\center_2020_04_16_10_07_04_657.jpg,F:\Simulator_Data\IMG\left_2020_04_16_10_07_04_657.jpg,F:\Simulator_Data\IMG\right_2020_04_16_10_07_04_657.jpg,0,1,0,30.18988
F:\Simulator_Data\IMG\center_2020_04_16_10_07_04_728.jpg,F:\Simulator_Data\IMG\left_2020_04_16_10_07_04_728.jpg,F:\Simulator_Data\IMG\right_2020_04_16_10_07_04_728.jpg,-0.05,1,0,30.18988
F:\Simulator_Data\IMG\center_2020_04_16_10_07_04_799.jpg,F:\Simulator_Data\IMG\left_2020_04_16_10_07_04_799.jpg,F:\Simulator_Data\IMG\right_2020_04_16_10_07_04_799.jpg,-0.2,1,0,30.1804
F:\Simulator_Data\IMG\center_2020_04_16_10_07_04_869.jpg,F:\Simulator_Data\IMG\left_2020_04_16_10_07_04_869.jpg,F:\Simulator_Data\IMG\right_2020_04_16_10_07_04_869.jpg,0,1,0,30.19027
F:\Simulator_Data\IMG\center_2020_04_16_10_07_04_936.jpg,F:\Simulator_Data\IMG\left_2020_04_16_10_07_04_936.jpg,F:\Simulator_Data\IMG\right_2020_04_16_10_07_04_936.jpg,0,1,0,30.19026
F:\Simulator_Data\IMG\center_2020_04_16_10_07_05_008.jpg,F:\Simulator_Data\IMG\left_2020_04_16_10_07_05_008.jpg,F:\Simulator_Data\IMG\right_2020_04_16_10_07_05_008.jpg,0,1,0,30.19032
F:\Simulator_Data\IMG\center_2020_04_16_10_07_05_075.jpg,F:\Simulator_Data\IMG\left_2020_04_16_10_07_05_075.jpg,F:\Simulator_Data\IMG\right_2020_04_16_10_07_05_075.jpg,0,1,0,30.19034
F:\Simulator_Data\IMG\center_2020_04_16_10_07_05_148.jpg,F:\Simulator_Data\IMG\left_2020_04_16_10_07_05_148.jpg,F:\Simulator_Data\IMG\right_2020_04_16_10_07_05_148.jpg,-0.15,1,0,30.18372
F:\Simulator_Data\IMG\center_2020_04_16_10_07_05_217.jpg,F:\Simulator_Data\IMG\left_2020_04_16_10_07_05_217.jpg,F:\Simulator_Data\IMG\right_2020_04_16_10_07_05_217.jpg,0,1,0,30.19103
F:\Simulator_Data\IMG\center_2020_04_16_10_07_05_289.jpg,F:\Simulator_Data\IMG\left_2020_04_16_10_07_05_289.jpg,F:\Simulator_Data\IMG\right_2020_04_16_10_07_05_289.jpg,0,1,0,30.19022
F:\Simulator_Data\IMG\center_2020_04_16_10_07_05_361.jpg,F:\Simulator_Data\IMG\left_2020_04_16_10_07_05_361.jpg,F:\Simulator_Data\IMG\right_2020_04_16_10_07_05_361.jpg,-0.1,1,0,30.18796
F:\Simulator_Data\IMG\center_2020_04_16_10_07_05_432.jpg,F:\Simulator_Data\IMG\left_2020_04_16_10_07_05_432.jpg,F:\Simulator_Data\IMG\right_2020_04_16_10_07_05_432.jpg,0,1,0,30.19072
F:\Simulator_Data\IMG\center_2020_04_16_10_07_05_502.jpg,F:\Simulator_Data\IMG\left_2020_04_16_10_07_05_502.jpg,F:\Simulator_Data\IMG\right_2020_04_16_10_07_05_502.jpg,0,1,0,30.19029
F:\Simulator_Data\IMG\center_2020_04_16_10_07_05_570.jpg,F:\Simulator_Data\IMG\left_2020_04_16_10_07_05_570.jpg,F:\Simulator_Data\IMG\right_2020_04_16_10_07_05_570.jpg,-0.05,1,0,30.18988
F:\Simulator_Data\IMG\center_2020_04_16_10_07_05_638.jpg,F:\Simulator_Data\IMG\left_2020_04_16_10_07_05_638.jpg,F:\Simulator_Data\IMG\right_2020_04_16_10_07_05_638.jpg,-0.2,1,0,30.18058
F:\Simulator_Data\IMG\center_2020_04_16_10_07_05_710.jpg,F:\Simulator_Data\IMG\left_2020_04_16_10_07_05_710.jpg,F:\Simulator_Data\IMG\right_2020_04_16_10_07_05_710.jpg,-0.4,1,0,30.15813
F:\Simulator_Data\IMG\center_2020_04_16_10_07_05_778.jpg,F:\Simulator_Data\IMG\left_2020_04_16_10_07_05_778.jpg,F:\Simulator_Data\IMG\right_2020_04_16_10_07_05_778.jpg,-0.5500001,1,0,30.13973
F:\Simulator_Data\IMG\center_2020_04_16_10_07_05_845.jpg,F:\Simulator_Data\IMG\left_2020_04_16_10_07_05_845.jpg,F:\Simulator_Data\IMG\right_2020_04_16_10_07_05_845.jpg,0,1,0,30.18278
F:\Simulator_Data\IMG\center_2020_04_16_10_07_05_914.jpg,F:\Simulator_Data\IMG\left_2020_04_16_10_07_05_914.jpg,F:\Simulator_Data\IMG\right_2020_04_16_10_07_05_914.jpg,0,1,0,30.18742
F:\Simulator_Data\IMG\center_2020_04_16_10_07_05_985.jpg,F:\Simulator_Data\IMG\left_2020_04_16_10_07_05_985.jpg,F:\Simulator_Data\IMG\right_2020_04_16_10_07_05_985.jpg,0,1,0,30.18985
F:\Simulator_Data\IMG\center_2020_04_16_10_07_06_053.jpg,F:\Simulator_Data\IMG\left_2020_04_16_10_07_06_053.jpg,F:\Simulator_Data\IMG\right_2020_04_16_10_07_06_053.jpg,0,1,0,30.19023
F:\Simulator_Data\IMG\center_2020_04_16_10_07_06_121.jpg,F:\Simulator_Data\IMG\left_2020_04_16_10_07_06_121.jpg,F:\Simulator_Data\IMG\right_2020_04_16_10_07_06_121.jpg,0,1,0,30.18987
F:\Simulator_Data\IMG\center_2020_04_16_10_07_06_190.jpg,F:\Simulator_Data\IMG\left_2020_04_16_10_07_06_190.jpg,F:\Simulator_Data\IMG\right_2020_04_16_10_07_06_190.jpg,-0.15,1,0,30.18516
F:\Simulator_Data\IMG\center_2020_04_16_10_07_06_258.jpg,F:\Simulator_Data\IMG\left_2020_04_16_10_07_06_258.jpg,F:\Simulator_Data\IMG\right_2020_04_16_10_07_06_258.jpg,-0.3,1,0,30.17021
F:\Simulator_Data\IMG\center_2020_04_16_10_07_06_329.jpg,F:\Simulator_Data\IMG\left_2020_04_16_10_07_06_329.jpg,F:\Simulator_Data\IMG\right_2020_04_16_10_07_06_329.jpg,0,1,0,30.18994
F:\Simulator_Data\IMG\center_2020_04_16_10_07_06_396.jpg,F:\Simulator_Data\IMG\left_2020_04_16_10_07_06_396.jpg,F:\Simulator_Data\IMG\right_2020_04_16_10_07_06_396.jpg,0,1,0,30.19016
F:\Simulator_Data\IMG\center_2020_04_16_10_07_06_467.jpg,F:\Simulator_Data\IMG\left_2020_04_16_10_07_06_467.jpg,F:\Simulator_Data\IMG\right_2020_04_16_10_07_06_467.jpg,-0.1,1,0,30.18864
F:\Simulator_Data\IMG\center_2020_04_16_10_07_06_538.jpg,F:\Simulator_Data\IMG\left_2020_04_16_10_07_06_538.jpg,F:\Simulator_Data\IMG\right_2020_04_16_10_07_06_538.jpg,0,1,0,30.19057
F:\Simulator_Data\IMG\center_2020_04_16_10_07_06_609.jpg,F:\Simulator_Data\IMG\left_2020_04_16_10_07_06_609.jpg,F:\Simulator_Data\IMG\right_2020_04_16_10_07_06_609.jpg,0,1,0,30.19025
